name,id,iso,population_size,vaccine_hesitant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Bolivia (Plurinational State of),20,BO,11513102,0.5069,0.020602,0.020612,0.020613,0.020605,0.020676,0.020609,0.020543,0.020478,0.020414,0.020343,0.020261,0.020192,0.020146,0.020107,0.020052,0.01999,0.019874,0.019677,0.019423,0.019161,0.018881,0.018591,0.0183,0.018003,0.017689,0.017364,0.017025,0.016672,0.016309,0.015941,0.015567,0.015197,0.014835,0.01448,0.014122,0.013763,0.013407,0.013054,0.012704,0.012356,0.01201,0.011665,0.011319,0.010974,0.010633,0.010297,0.009966,0.00964,0.009319,0.009005,0.008696,0.008397,0.008111,0.007836,0.007567,0.007305,0.007052,0.006806,0.006567,0.006335,0.006109,0.005893,0.005687,0.00549,0.005296,0.005106,0.004919,0.004735,0.004554,0.004374,0.004195,0.004009,0.003812,0.003606,0.003402,0.003201,0.002994,0.002779,0.00256,0.002345,0.002133,0.001934,0.001754,0.00159,0.00143,0.001278,0.001133,0.000993,0.000861,0.000729,0.000623,0.000536,0.000438,0.000329,0.000252,0.000213,0.000177,0.000134,8.50E-05,5.90E-05,0.000116
Bosnia and Herzegovina,21,BA,3300998,0.7407,0.00747,0.007983,0.008454,0.008883,0.008893,0.009447,0.009919,0.01031,0.01062,0.010898,0.011193,0.011257,0.010989,0.010539,0.010082,0.009499,0.009396,0.010067,0.011196,0.012241,0.01339,0.013999,0.013717,0.012888,0.012178,0.011419,0.01102,0.01124,0.011856,0.012367,0.012849,0.013324,0.013746,0.014111,0.014498,0.014937,0.015113,0.014894,0.014429,0.013986,0.013494,0.013184,0.01319,0.013399,0.013577,0.013792,0.013925,0.013901,0.013797,0.01372,0.013595,0.013726,0.014259,0.015019,0.015719,0.016458,0.016843,0.016663,0.016118,0.015583,0.014945,0.01449,0.014385,0.014465,0.014444,0.014431,0.014076,0.013191,0.011978,0.010819,0.009638,0.008635,0.007951,0.007489,0.006976,0.006419,0.006055,0.005957,0.00601,0.006071,0.006225,0.006035,0.005288,0.004206,0.003201,0.002167,0.001405,0.0011,0.001094,0.001124,0.001066,0.000954,0.000768,0.000524,0.000345,0.000272,0.000221,0.000156,7.90E-05,4.00E-05,4.50E-05
Botswana,22,BW,2303703,0.4608,0.023373,0.023592,0.023701,0.023711,0.023738,0.023519,0.023246,0.022928,0.022576,0.022187,0.021762,0.021355,0.020992,0.020654,0.020309,0.01998,0.019609,0.019172,0.018706,0.01826,0.017803,0.017478,0.017356,0.017361,0.017358,0.017382,0.017333,0.017151,0.016886,0.016635,0.016358,0.016149,0.016056,0.016019,0.015941,0.01585,0.015635,0.015234,0.014702,0.014165,0.01361,0.013013,0.012379,0.011721,0.011056,0.010388,0.009735,0.009107,0.00851,0.007932,0.007364,0.006896,0.006567,0.006338,0.006121,0.005924,0.005765,0.005643,0.005543,0.005457,0.00539,0.00527,0.005061,0.004792,0.004534,0.004279,0.00401,0.003728,0.003442,0.003153,0.002855,0.002597,0.0024,0.002242,0.002084,0.00194,0.001775,0.00157,0.001343,0.001133,0.00093,0.000759,0.000637,0.00055,0.000467,0.000392,0.000327,0.000266,0.000209,0.000158,0.000123,9.90E-05,7.30E-05,4.60E-05,2.70E-05,1.80E-05,1.40E-05,1.00E-05,4.00E-06,2.00E-06,1.00E-06
Brazil,23,BR,211049519,0.2397,0.013801,0.013794,0.013787,0.013783,0.01388,0.01384,0.013822,0.013828,0.013859,0.013906,0.01396,0.014083,0.014303,0.014584,0.014862,0.015141,0.015407,0.015642,0.015848,0.016054,0.016268,0.016392,0.016383,0.016289,0.016197,0.016084,0.016018,0.016041,0.01612,0.016167,0.016184,0.016236,0.016342,0.016466,0.016568,0.016669,0.016634,0.016396,0.016022,0.015651,0.015265,0.014873,0.014495,0.014132,0.013752,0.013351,0.013027,0.01282,0.012689,0.012545,0.012399,0.012241,0.012057,0.011847,0.011638,0.011433,0.011161,0.010791,0.010357,0.00992,0.009466,0.009034,0.008652,0.008298,0.007932,0.007564,0.007182,0.006774,0.006353,0.005942,0.005541,0.005148,0.004768,0.004403,0.004046,0.003693,0.003385,0.00314,0.002937,0.002743,0.002567,0.002371,0.002132,0.001871,0.001629,0.001396,0.001193,0.001032,0.000902,0.000771,0.000673,0.00058,0.000469,0.000341,0.000249,0.000206,0.000169,0.000126,7.80E-05,5.00E-05,8.90E-05
Brunei Darussalam,24,BN,433296,0.0818,0.01324,0.014408,0.015253,0.015807,0.016645,0.016398,0.016072,0.015698,0.015308,0.014877,0.014378,0.014127,0.014267,0.01466,0.015017,0.015391,0.01571,0.015901,0.016005,0.016153,0.016347,0.016423,0.016317,0.016111,0.015918,0.01568,0.015657,0.015975,0.016506,0.016981,0.017459,0.017815,0.01796,0.017958,0.017962,0.017953,0.017863,0.017672,0.017408,0.017113,0.016776,0.016453,0.016181,0.015936,0.015652,0.015345,0.015017,0.014662,0.014284,0.013894,0.013497,0.013051,0.012534,0.011973,0.011406,0.010817,0.010275,0.009815,0.009402,0.008978,0.008555,0.008089,0.007551,0.006968,0.006402,0.005851,0.005308,0.004775,0.004265,0.003771,0.003291,0.002871,0.002532,0.002259,0.002001,0.001763,0.001574,0.001436,0.001336,0.001258,0.0012,0.001124,0.001002,0.000852,0.000722,0.0006,0.000494,0.000406,0.000337,0.000263,0.000205,0.000166,0.000127,8.80E-05,6.20E-05,5.10E-05,4.20E-05,2.80E-05,1.60E-05,7.00E-06,1.20E-05
Bulgaria,25,BG,7000117,0.7022,0.009019,0.008958,0.008985,0.009084,0.008888,0.00929,0.009664,0.009999,0.010281,0.010542,0.010809,0.010861,0.010604,0.010149,0.009721,0.009293,0.008923,0.008668,0.008517,0.008373,0.008226,0.008306,0.008705,0.00932,0.009932,0.010558,0.011199,0.011824,0.012417,0.01303,0.013696,0.014103,0.014116,0.013886,0.013668,0.013378,0.013318,0.013653,0.014226,0.014716,0.015192,0.015522,0.015607,0.015521,0.015454,0.01539,0.015229,0.014944,0.014585,0.014219,0.013821,0.013537,0.013439,0.013466,0.013474,0.013487,0.013506,0.013517,0.013522,0.013537,0.013558,0.013562,0.013542,0.0135,0.013429,0.013304,0.013218,0.013209,0.013217,0.01318,0.013154,0.012851,0.012136,0.011159,0.010196,0.00918,0.008319,0.00774,0.007342,0.006896,0.00645,0.005988,0.005484,0.004956,0.004462,0.004004,0.003522,0.002997,0.002459,0.001883,0.001399,0.001126,0.00086,0.000593,0.000401,0.000307,0.000243,0.000166,7.70E-05,3.30E-05,2.30E-05
Burkina Faso,26,BF,20321383,0.9422,0.035263,0.034364,0.033508,0.032689,0.031895,0.03117,0.030455,0.029746,0.029039,0.028338,0.027651,0.026916,0.026104,0.025244,0.024397,0.023551,0.022726,0.021937,0.021178,0.020424,0.019682,0.01896,0.018265,0.017593,0.016941,0.016308,0.015702,0.015127,0.014578,0.014047,0.013529,0.013046,0.012603,0.01219,0.011787,0.011401,0.011,0.01057,0.010123,0.009692,0.009274,0.008855,0.008432,0.008013,0.007604,0.007199,0.006835,0.006531,0.006268,0.00601,0.005767,0.005518,0.00525,0.004973,0.00471,0.004455,0.004214,0.00399,0.00378,0.003576,0.003379,0.003184,0.002985,0.002788,0.002599,0.002415,0.002243,0.002087,0.001942,0.001802,0.001667,0.001537,0.001408,0.001282,0.001163,0.001051,0.000938,0.000824,0.000711,0.000605,0.000504,0.000415,0.000341,0.000279,0.000222,0.000171,0.000129,9.70E-05,7.20E-05,5.10E-05,3.70E-05,2.80E-05,2.00E-05,1.20E-05,7.00E-06,5.00E-06,4.00E-06,2.00E-06,1.00E-06,0,0
Burundi,27,BI,11530577,0.9991,0.036145,0.035707,0.035131,0.034431,0.03366,0.032728,0.031732,0.030683,0.029595,0.028482,0.027358,0.026233,0.025119,0.024031,0.022973,0.021942,0.021022,0.020253,0.019608,0.018994,0.018401,0.017962,0.017726,0.017621,0.01752,0.017441,0.017292,0.017014,0.016637,0.016264,0.01589,0.015396,0.014739,0.013969,0.013191,0.012398,0.011592,0.01079,0.009998,0.009214,0.008443,0.00773,0.007098,0.00654,0.006011,0.005504,0.005119,0.004893,0.004781,0.004692,0.004641,0.004581,0.00448,0.004354,0.004253,0.004161,0.004074,0.003994,0.003913,0.003826,0.003739,0.00361,0.003419,0.003187,0.002957,0.002729,0.002485,0.002223,0.001956,0.001691,0.001423,0.001209,0.001076,0.000999,0.000923,0.00086,0.000794,0.000714,0.000628,0.000555,0.000492,0.000433,0.000374,0.000319,0.000268,0.000221,0.00018,0.000145,0.000115,8.60E-05,6.30E-05,4.90E-05,3.60E-05,2.40E-05,1.50E-05,1.20E-05,9.00E-06,6.00E-06,3.00E-06,1.00E-06,1.00E-06
Cabo Verde,28,CV,549936,0.454,0.018629,0.018928,0.019146,0.019291,0.019615,0.01951,0.019382,0.019239,0.01908,0.018906,0.018713,0.018548,0.018437,0.018357,0.018286,0.018258,0.018135,0.017851,0.017489,0.01716,0.0168,0.016715,0.017055,0.017664,0.018213,0.018769,0.01919,0.019375,0.019384,0.01939,0.01937,0.019208,0.018864,0.018382,0.017864,0.017307,0.016675,0.015951,0.015178,0.014394,0.013587,0.012871,0.012301,0.011843,0.011387,0.010945,0.010556,0.010218,0.009925,0.009647,0.009365,0.009145,0.009012,0.008917,0.008819,0.008754,0.008519,0.008023,0.007363,0.006721,0.006044,0.005492,0.005159,0.004957,0.004737,0.004553,0.004246,0.003726,0.003095,0.002515,0.001931,0.001533,0.001424,0.001504,0.001567,0.001653,0.00172,0.001722,0.001686,0.001675,0.00168,0.00164,0.001529,0.001373,0.00122,0.001062,0.000909,0.000766,0.000633,0.00048,0.000349,0.000275,0.0002,0.000125,6.70E-05,4.40E-05,3.50E-05,2.40E-05,1.30E-05,7.00E-06,9.00E-06
Cambodia,29,KH,16486542,0.1673,0.021427,0.02162,0.021722,0.021741,0.021484,0.021458,0.021356,0.021186,0.020954,0.020692,0.020429,0.020058,0.019539,0.018949,0.018379,0.017781,0.017439,0.017495,0.017813,0.018076,0.018302,0.018589,0.018942,0.019293,0.019686,0.020248,0.020193,0.019177,0.017619,0.016067,0.014156,0.013476,0.014792,0.01724,0.019447,0.021994,0.022655,0.020281,0.016064,0.012204,0.008091,0.005492,0.005456,0.00705,0.008317,0.009677,0.010568,0.010523,0.009892,0.00948,0.009113,0.008823,0.008699,0.008663,0.008566,0.008466,0.008215,0.007733,0.007113,0.006508,0.005867,0.005376,0.005134,0.005048,0.004933,0.004838,0.004653,0.00431,0.003872,0.003467,0.003067,0.002722,0.002469,0.002278,0.002083,0.001899,0.001717,0.001528,0.001339,0.001168,0.001009,0.000866,0.000744,0.000639,0.000542,0.000456,0.000378,0.000304,0.000237,0.000172,0.000122,9.40E-05,6.90E-05,4.40E-05,2.80E-05,2.20E-05,1.70E-05,1.20E-05,6.00E-06,3.00E-06,2.00E-06
Cameroon,30,CM,25876387,0.9559,0.032542,0.031958,0.031368,0.030771,0.030205,0.029595,0.028977,0.02835,0.027712,0.027069,0.026425,0.025751,0.025036,0.024296,0.023566,0.022846,0.022123,0.021397,0.02068,0.019977,0.019277,0.018662,0.018168,0.017757,0.01735,0.016955,0.016563,0.016155,0.015736,0.015328,0.01493,0.0145,0.014022,0.013512,0.013006,0.012504,0.011986,0.011448,0.010903,0.010363,0.009826,0.009323,0.008874,0.008465,0.008063,0.007674,0.007304,0.00695,0.006613,0.006292,0.005986,0.005692,0.005408,0.005134,0.004874,0.004625,0.004385,0.004152,0.003926,0.003709,0.0035,0.003306,0.003131,0.002969,0.002813,0.002665,0.002513,0.002349,0.002181,0.002019,0.001863,0.001711,0.001567,0.001428,0.001293,0.001164,0.00104,0.000923,0.000812,0.000707,0.000608,0.000517,0.000433,0.000356,0.000285,0.000221,0.000167,0.000126,9.50E-05,6.50E-05,4.40E-05,3.20E-05,2.20E-05,1.30E-05,7.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Canada,31,CA,37411038,0.1794,0.01059,0.010622,0.010638,0.010642,0.01043,0.010512,0.010568,0.010602,0.010618,0.010631,0.010659,0.010639,0.010547,0.010428,0.010331,0.01023,0.010288,0.010585,0.011042,0.011478,0.011906,0.012369,0.012864,0.013359,0.013851,0.014372,0.014675,0.014645,0.014401,0.01416,0.013862,0.013688,0.013745,0.013938,0.014077,0.014217,0.014238,0.014068,0.013779,0.013516,0.01325,0.013033,0.012906,0.012842,0.012783,0.012749,0.012718,0.012678,0.01265,0.012634,0.012587,0.012725,0.013141,0.013715,0.014244,0.014785,0.0151,0.015056,0.014765,0.014483,0.014173,0.013809,0.013408,0.012978,0.012498,0.011958,0.011489,0.011148,0.010878,0.010577,0.010286,0.009878,0.009288,0.008586,0.007907,0.007223,0.006609,0.006116,0.005708,0.005292,0.004883,0.004508,0.004172,0.003865,0.003576,0.003309,0.003033,0.002733,0.002422,0.00211,0.001874,0.001654,0.001369,0.001021,0.000773,0.000664,0.000553,0.000414,0.000245,0.000144,0.000217
Central African Republic (the),32,CF,4745179,0.8175,0.031735,0.031172,0.030701,0.030307,0.030106,0.029815,0.029555,0.029312,0.029071,0.028828,0.028583,0.028256,0.027808,0.027262,0.02669,0.026088,0.025383,0.024547,0.023614,0.022664,0.021702,0.02068,0.01959,0.018469,0.017357,0.01624,0.015249,0.01445,0.013791,0.013144,0.01253,0.011964,0.01144,0.010955,0.010511,0.01011,0.009715,0.00931,0.008908,0.008534,0.008176,0.007863,0.007608,0.007393,0.007186,0.006996,0.00679,0.006549,0.00629,0.006042,0.005802,0.005567,0.00534,0.00512,0.004901,0.004683,0.004474,0.004277,0.004088,0.003902,0.003719,0.003533,0.003336,0.003134,0.002938,0.002748,0.002559,0.002371,0.002187,0.002008,0.001831,0.001674,0.001544,0.001434,0.001328,0.001229,0.001126,0.001011,0.00089,0.000778,0.000672,0.000574,0.000484,0.000403,0.000327,0.000256,0.000197,0.00015,0.000115,8.10E-05,5.60E-05,4.10E-05,2.90E-05,1.80E-05,1.00E-05,6.00E-06,5.00E-06,3.00E-06,1.00E-06,0,0
Chad,33,TD,15946882,0.8795,0.03837,0.037119,0.035937,0.034818,0.033837,0.032829,0.031863,0.030935,0.030039,0.029175,0.028341,0.027508,0.02666,0.025806,0.024972,0.024156,0.02334,0.022519,0.021699,0.020892,0.020096,0.019317,0.018559,0.017821,0.017096,0.016388,0.015694,0.015014,0.014351,0.013707,0.01308,0.01248,0.01191,0.011366,0.010841,0.010335,0.00985,0.009387,0.008944,0.008519,0.008112,0.007721,0.007344,0.006981,0.006636,0.00631,0.005992,0.005678,0.005374,0.005086,0.00481,0.004564,0.00436,0.004187,0.004021,0.003867,0.003719,0.003571,0.003425,0.003286,0.003151,0.00302,0.002892,0.002764,0.002639,0.002521,0.00238,0.002201,0.002002,0.001809,0.001614,0.001446,0.00132,0.001223,0.001126,0.001034,0.000942,0.000842,0.000741,0.000648,0.000562,0.000482,0.00041,0.000345,0.000285,0.00023,0.000183,0.000145,0.000114,8.50E-05,6.40E-05,5.00E-05,3.70E-05,2.40E-05,1.60E-05,1.20E-05,9.00E-06,7.00E-06,3.00E-06,1.00E-06,2.00E-06
Chile,34,CL,18952035,0.0927,0.01151,0.012125,0.012606,0.012968,0.013209,0.013338,0.013405,0.01342,0.013396,0.013344,0.013278,0.013199,0.013116,0.013045,0.012983,0.012917,0.012973,0.01321,0.013571,0.01392,0.014258,0.014653,0.015117,0.015606,0.016075,0.016547,0.016848,0.016892,0.016754,0.016611,0.016444,0.016217,0.015935,0.015617,0.015273,0.014895,0.01459,0.014411,0.014314,0.014204,0.014102,0.013985,0.013832,0.013659,0.0135,0.013342,0.013216,0.01314,0.013094,0.013036,0.01297,0.012888,0.01278,0.012647,0.012504,0.012354,0.012149,0.011866,0.01153,0.01118,0.010804,0.01044,0.010111,0.009797,0.009464,0.009132,0.00874,0.008259,0.007724,0.007199,0.006669,0.006189,0.005796,0.005462,0.005126,0.004799,0.004483,0.004172,0.003868,0.003581,0.003309,0.003046,0.002792,0.002546,0.002313,0.00209,0.001876,0.001672,0.001476,0.001281,0.001135,0.000992,0.000809,0.000589,0.000427,0.000349,0.000287,0.000217,0.000138,9.20E-05,0.000183
China,35,CN,1433783692,0.1367,0.011471,0.011732,0.011925,0.012055,0.012129,0.012152,0.012138,0.012095,0.012029,0.011947,0.011856,0.01176,0.011666,0.011582,0.011507,0.011441,0.01143,0.011494,0.011619,0.01178,0.012002,0.012209,0.012367,0.012525,0.012676,0.012715,0.013162,0.014242,0.015656,0.016979,0.018409,0.019047,0.01844,0.017047,0.015785,0.014473,0.01348,0.013082,0.0131,0.013023,0.012891,0.013077,0.013695,0.014581,0.015446,0.016337,0.017039,0.017412,0.017535,0.017659,0.017778,0.017613,0.017065,0.016259,0.015438,0.014571,0.013747,0.013038,0.012424,0.011758,0.011009,0.010544,0.010509,0.010724,0.010901,0.011146,0.011022,0.010298,0.009196,0.008169,0.00712,0.006224,0.005609,0.005185,0.004721,0.004255,0.00385,0.00351,0.003221,0.002962,0.002739,0.002504,0.002231,0.001941,0.001678,0.001436,0.001212,0.001012,0.000832,0.000648,0.000498,0.000404,0.000312,0.000218,0.000155,0.000124,0.0001,7.30E-05,4.50E-05,2.60E-05,4.70E-05
Colombia,36,CO,50339443,0.3136,0.015098,0.014897,0.014751,0.014657,0.014698,0.014666,0.014679,0.014735,0.014832,0.014958,0.015098,0.015305,0.015599,0.015945,0.01629,0.016647,0.016939,0.017125,0.017236,0.017337,0.017409,0.017479,0.017568,0.017651,0.017699,0.017735,0.017657,0.017417,0.017069,0.016715,0.01633,0.015994,0.015753,0.015571,0.015362,0.015142,0.014913,0.014668,0.014411,0.014162,0.013932,0.013657,0.013316,0.012941,0.012576,0.012197,0.011923,0.011812,0.011803,0.011771,0.011737,0.011664,0.01152,0.011319,0.011123,0.010935,0.010654,0.01024,0.009744,0.009243,0.008715,0.00826,0.007937,0.007694,0.00743,0.007173,0.006866,0.006473,0.006027,0.005601,0.005181,0.004788,0.004439,0.004124,0.003812,0.003505,0.003227,0.002985,0.002769,0.002563,0.002373,0.002181,0.001977,0.001768,0.001575,0.001392,0.00122,0.001059,0.000911,0.000762,0.000641,0.000545,0.000441,0.000326,0.000246,0.000209,0.000172,0.000128,7.70E-05,4.80E-05,7.50E-05
Comoros (the),37,KM,850891,0.661,0.02943,0.029166,0.028833,0.028442,0.028086,0.027552,0.026992,0.026411,0.025813,0.025202,0.024581,0.023967,0.023372,0.022795,0.022218,0.021647,0.021103,0.020597,0.020122,0.019657,0.019203,0.01877,0.018356,0.01796,0.01757,0.017181,0.016812,0.01647,0.01614,0.015805,0.015472,0.015098,0.014661,0.01418,0.013702,0.013227,0.012725,0.012188,0.011635,0.011087,0.010538,0.010033,0.009599,0.009215,0.008837,0.00847,0.008126,0.007806,0.007504,0.007217,0.006943,0.006679,0.006418,0.006163,0.005915,0.005675,0.005434,0.00519,0.004945,0.004703,0.004466,0.00422,0.003966,0.003704,0.003451,0.003204,0.002951,0.002691,0.002429,0.002177,0.001926,0.001717,0.001569,0.001463,0.00136,0.00127,0.001173,0.001054,0.000926,0.000811,0.000704,0.000605,0.000516,0.000435,0.000358,0.000287,0.000227,0.000179,0.000141,0.000106,8.00E-05,6.20E-05,4.60E-05,2.90E-05,1.90E-05,1.40E-05,1.10E-05,7.00E-06,4.00E-06,1.00E-06,1.00E-06
Congo (the Democratic Republic of the),38,CD,86790568,0.9944,0.03775,0.036729,0.035705,0.034678,0.03376,0.03271,0.031667,0.030634,0.029611,0.028601,0.027607,0.026617,0.025625,0.02464,0.023679,0.022741,0.021833,0.02096,0.020123,0.019311,0.018521,0.017791,0.017138,0.016543,0.01597,0.015426,0.014891,0.01435,0.013812,0.0133,0.012807,0.012334,0.011881,0.011447,0.011026,0.010621,0.010225,0.009835,0.009453,0.009086,0.008729,0.008389,0.008066,0.007759,0.00746,0.007172,0.006893,0.006624,0.006363,0.00611,0.005866,0.005626,0.005387,0.005152,0.004923,0.0047,0.004483,0.004272,0.004066,0.003866,0.003672,0.003482,0.003293,0.003109,0.002929,0.002753,0.002589,0.002441,0.002306,0.002173,0.002046,0.001912,0.001765,0.001612,0.001464,0.001322,0.001185,0.001055,0.000932,0.000815,0.000702,0.000599,0.000508,0.000428,0.000353,0.000285,0.000227,0.000179,0.000141,0.000105,7.90E-05,6.20E-05,4.50E-05,2.90E-05,1.80E-05,1.40E-05,1.10E-05,8.00E-06,4.00E-06,2.00E-06,2.00E-06
Congo (the),39,CG,5380504,0.8796,0.030587,0.030493,0.030307,0.030035,0.02967,0.029245,0.028758,0.028212,0.027613,0.026971,0.0263,0.025562,0.024744,0.023876,0.022999,0.022106,0.02126,0.020495,0.01979,0.01909,0.018412,0.017749,0.017092,0.016456,0.015854,0.015277,0.014775,0.014372,0.014044,0.013735,0.013448,0.013195,0.012974,0.012775,0.012588,0.012409,0.012222,0.012015,0.011788,0.01156,0.011333,0.011055,0.010704,0.010304,0.009901,0.009486,0.009074,0.008676,0.008286,0.00789,0.007491,0.007097,0.006706,0.006323,0.005946,0.005578,0.005223,0.004883,0.004558,0.004244,0.003939,0.00366,0.003411,0.003188,0.002974,0.002773,0.002579,0.002388,0.002201,0.002026,0.001861,0.001704,0.001554,0.001411,0.001275,0.001148,0.001026,0.000907,0.000793,0.000687,0.000588,0.000497,0.000415,0.000341,0.000273,0.000212,0.00016,0.000121,9.00E-05,6.20E-05,4.20E-05,3.10E-05,2.10E-05,1.20E-05,6.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Costa Rica,40,CR,5047561,0.2135,0.013556,0.013793,0.013967,0.014087,0.014169,0.014192,0.014192,0.014174,0.014145,0.014111,0.014079,0.014059,0.014059,0.014085,0.014118,0.014145,0.01427,0.014537,0.014893,0.015242,0.015602,0.015919,0.016158,0.01634,0.016516,0.016666,0.016809,0.016954,0.017082,0.017172,0.01724,0.017197,0.017,0.016696,0.016373,0.016018,0.015653,0.0153,0.014949,0.014589,0.014238,0.013852,0.013411,0.012953,0.012515,0.012068,0.011785,0.011747,0.01187,0.011972,0.012076,0.012162,0.012195,0.012178,0.01216,0.012143,0.011999,0.011674,0.011221,0.010762,0.010287,0.009776,0.009238,0.008687,0.008121,0.007528,0.007031,0.006687,0.006442,0.006188,0.005955,0.005672,0.005294,0.004862,0.004457,0.004058,0.003704,0.00342,0.003183,0.002948,0.002724,0.002501,0.00227,0.002038,0.001821,0.001618,0.001427,0.001251,0.001087,0.000924,0.000795,0.000686,0.00056,0.000416,0.000316,0.000268,0.000222,0.000167,0.000104,6.70E-05,0.000116
Croatia,41,HR,4130299,0.4511,0.008596,0.008878,0.009128,0.009347,0.009304,0.009592,0.009828,0.010015,0.010152,0.01027,0.010399,0.010394,0.0102,0.009904,0.009614,0.009265,0.00919,0.009549,0.010175,0.01076,0.011395,0.011809,0.011848,0.011653,0.011519,0.011376,0.011342,0.011502,0.011787,0.012037,0.012273,0.012525,0.012786,0.013047,0.013301,0.013545,0.013747,0.013891,0.013982,0.014068,0.014166,0.014142,0.013943,0.013642,0.013354,0.013046,0.012871,0.012915,0.013106,0.013271,0.013427,0.013624,0.013862,0.014117,0.014372,0.014644,0.014794,0.014755,0.01459,0.014407,0.014159,0.013998,0.014003,0.014086,0.014107,0.014133,0.013908,0.013305,0.01246,0.011642,0.010803,0.010055,0.009482,0.009034,0.008549,0.008022,0.007651,0.007504,0.007486,0.007456,0.007469,0.00727,0.006729,0.00597,0.005253,0.004532,0.003871,0.003329,0.002874,0.00236,0.001941,0.001633,0.001269,0.00085,0.000548,0.000419,0.000333,0.000232,0.000118,5.40E-05,6.00E-05
Cuba,42,CU,11333484,0.1224,0.009349,0.009986,0.010463,0.0108,0.011232,0.011201,0.011127,0.011025,0.010908,0.010771,0.010608,0.010539,0.010622,0.010808,0.010982,0.011157,0.011358,0.011585,0.011824,0.012082,0.012381,0.012577,0.012606,0.012542,0.012474,0.012327,0.012428,0.012931,0.013652,0.0143,0.014987,0.015267,0.014905,0.014131,0.013459,0.012843,0.012219,0.011626,0.011117,0.010612,0.010013,0.01008,0.011145,0.012828,0.01444,0.016152,0.017401,0.017848,0.017764,0.017722,0.017567,0.017511,0.017708,0.017997,0.01816,0.018353,0.01796,0.016689,0.014889,0.013147,0.011275,0.009991,0.009686,0.010003,0.010207,0.010463,0.010505,0.010133,0.009506,0.008973,0.008454,0.008005,0.007687,0.007446,0.007176,0.006906,0.006577,0.006152,0.005667,0.005198,0.004736,0.004286,0.003863,0.003463,0.00307,0.002683,0.002338,0.00205,0.001806,0.001564,0.001375,0.001201,0.001002,0.000776,0.000617,0.000535,0.00045,0.000347,0.000226,0.000147,0.000268
Curaçao,43,CW,163423,0.4013,0.010048,0.010788,0.011394,0.011865,0.012471,0.012587,0.01266,0.012709,0.01274,0.012734,0.012654,0.012691,0.012899,0.013217,0.013486,0.013799,0.013872,0.01356,0.013021,0.012514,0.011951,0.011602,0.011602,0.011828,0.012006,0.012214,0.012281,0.012122,0.011822,0.011565,0.011296,0.011137,0.011131,0.011241,0.011345,0.011492,0.011553,0.01143,0.011235,0.011076,0.010892,0.010953,0.011363,0.012006,0.012618,0.013278,0.013768,0.013945,0.013945,0.013964,0.013927,0.014043,0.014441,0.014986,0.015445,0.015904,0.016087,0.015861,0.015353,0.014851,0.0143,0.013786,0.01337,0.013009,0.012587,0.012116,0.011687,0.011326,0.010996,0.010653,0.010329,0.009888,0.00927,0.00853,0.00782,0.007092,0.006462,0.006009,0.005666,0.005305,0.004969,0.004602,0.004179,0.003733,0.00331,0.002919,0.002546,0.002209,0.001903,0.001597,0.001334,0.001144,0.000942,0.000722,0.000575,0.000496,0.000422,0.000324,0.000208,0.000135,0.000263
Cyprus,44,CY,1198574,0.2798,0.010437,0.010769,0.011006,0.011164,0.011146,0.011223,0.011257,0.011258,0.01124,0.011215,0.011193,0.011194,0.011233,0.011319,0.011417,0.011499,0.011781,0.012357,0.013117,0.013851,0.014597,0.01524,0.015703,0.016031,0.016358,0.016671,0.016863,0.016899,0.016822,0.016713,0.016561,0.01639,0.016224,0.016054,0.015852,0.015616,0.015402,0.015235,0.01509,0.014936,0.014789,0.014591,0.01431,0.013986,0.013672,0.013351,0.013097,0.012952,0.012879,0.012793,0.012709,0.012619,0.012508,0.012381,0.012253,0.012124,0.011973,0.011791,0.011585,0.01137,0.011149,0.010895,0.010598,0.010273,0.009937,0.009579,0.009248,0.008969,0.008715,0.008447,0.008185,0.007859,0.007437,0.006957,0.006484,0.005996,0.005567,0.005238,0.004968,0.004691,0.004427,0.004117,0.003727,0.003292,0.002881,0.002478,0.002115,0.001813,0.001558,0.00129,0.001078,0.000911,0.000718,0.000501,0.000346,0.000277,0.000224,0.000164,9.50E-05,5.20E-05,7.80E-05
